id,name,open,labeled,commented,closed
PR_kwDOEQQguc5y1WeR,https://github.com/obsidianmd/obsidian-translations/pull/1003,2024-06-18T14:06:50Z,,2024-06-18T14:33:19Z,2024-06-19T18:07:33Z
PR_kwDOEQQguc5zAF9M,https://github.com/obsidianmd/obsidian-translations/pull/1004,2024-06-19T20:29:04Z,,,2024-06-24T10:32:33Z
PR_kwDOEQQguc5zP8Av,https://github.com/obsidianmd/obsidian-translations/pull/1005,2024-06-22T12:48:34Z,,,2024-06-24T10:39:37Z
PR_kwDOEQQguc5zcXH7,https://github.com/obsidianmd/obsidian-translations/pull/1006,2024-06-25T04:58:24Z,,,2024-06-26T08:27:34Z
PR_kwDOEQQguc5z-9b5,https://github.com/obsidianmd/obsidian-translations/pull/1008,2024-06-30T10:07:17Z,,,2024-07-10T15:18:43Z
PR_kwDOEQQguc50Fvj9,https://github.com/obsidianmd/obsidian-translations/pull/1009,2024-07-01T15:54:33Z,,,2024-07-10T15:17:30Z
PR_kwDOEQQguc50lmLL,https://github.com/obsidianmd/obsidian-translations/pull/1010,2024-07-06T12:32:29Z,,,2024-07-10T15:39:25Z
PR_kwDOEQQguc50lsUZ,https://github.com/obsidianmd/obsidian-translations/pull/1011,2024-07-06T14:14:20Z,,,2024-07-10T15:15:23Z
PR_kwDOEQQguc51M70h,https://github.com/obsidianmd/obsidian-translations/pull/1012,2024-07-12T10:09:31Z,,,2024-07-30T18:54:39Z
PR_kwDOEQQguc51TnOl,https://github.com/obsidianmd/obsidian-translations/pull/1013,2024-07-13T23:12:57Z,,,2024-07-19T18:27:19Z
PR_kwDOEQQguc51UkO9,https://github.com/obsidianmd/obsidian-translations/pull/1014,2024-07-14T16:15:37Z,,,2024-07-19T18:24:41Z
PR_kwDOEQQguc517Xwu,https://github.com/obsidianmd/obsidian-translations/pull/1015,2024-07-19T17:53:42Z,,,2024-07-19T18:22:51Z
PR_kwDOEQQguc5176WO,https://github.com/obsidianmd/obsidian-translations/pull/1016,2024-07-19T19:17:01Z,,,2024-07-30T18:54:53Z
PR_kwDOEQQguc52AxBu,https://github.com/obsidianmd/obsidian-translations/pull/1017,2024-07-21T12:14:34Z,,2024-07-30T19:30:19Z,2024-07-30T19:30:21Z
PR_kwDOEQQguc52PN_I,https://github.com/obsidianmd/obsidian-translations/pull/1019,2024-07-23T16:24:47Z,,,2024-07-30T18:55:17Z
PR_kwDOEQQguc52QVUK,https://github.com/obsidianmd/obsidian-translations/pull/1020,2024-07-23T19:16:53Z,,,2024-07-30T19:17:30Z
PR_kwDOEQQguc52nSBj,https://github.com/obsidianmd/obsidian-translations/pull/1021,2024-07-26T19:32:26Z,,,2024-07-29T09:18:57Z
PR_kwDOEQQguc52-3v_,https://github.com/obsidianmd/obsidian-translations/pull/1022,2024-07-31T11:26:11Z,,,2024-08-05T13:54:53Z
PR_kwDOEQQguc53cZhQ,https://github.com/obsidianmd/obsidian-translations/pull/1023,2024-08-05T12:57:55Z,,,2024-08-05T13:51:09Z
PR_kwDOEQQguc53flmG,https://github.com/obsidianmd/obsidian-translations/pull/1024,2024-08-05T20:23:25Z,,,2024-08-06T10:06:02Z
PR_kwDOEQQguc5372GM,https://github.com/obsidianmd/obsidian-translations/pull/1025,2024-08-09T10:56:29Z,,2024-08-18T11:45:47Z,2024-10-16T11:45:24Z
